,age,job,marital,education,default,housing,loan,comm_type,month,day_of_week,last_contact_duration,campaign_contact_count,poutcome,cons.price.idx,cons.conf.idx,nr.employed,cluster
239,43,management,married,university.degree,unknown,no,yes,telephone,may,mon,213,3,nonexistent,93.994,-36.4,5191.0,2
240,57,retired,married,high.school,no,no,no,telephone,may,mon,238,2,nonexistent,93.994,-36.4,5191.0,2
241,36,technician,single,professional.course,no,no,no,telephone,may,mon,124,1,nonexistent,93.994,-36.4,5191.0,2
242,34,management,married,university.degree,no,yes,no,telephone,may,mon,18,1,nonexistent,93.994,-36.4,5191.0,2
243,34,services,single,basic.9y,no,no,no,telephone,may,mon,730,2,nonexistent,93.994,-36.4,5191.0,1
244,30,technician,married,university.degree,unknown,no,no,telephone,may,mon,40,1,nonexistent,93.994,-36.4,5191.0,2
245,33,services,divorced,unknown,no,no,no,telephone,may,mon,181,2,nonexistent,93.994,-36.4,5191.0,2
246,32,technician,single,professional.course,no,no,no,telephone,may,mon,79,1,nonexistent,93.994,-36.4,5191.0,2
247,36,technician,single,high.school,no,yes,no,telephone,may,mon,142,2,nonexistent,93.994,-36.4,5191.0,2
248,36,blue-collar,single,high.school,no,no,yes,telephone,may,mon,389,1,nonexistent,93.994,-36.4,5191.0,1
249,33,services,single,high.school,no,no,no,telephone,may,mon,702,1,nonexistent,93.994,-36.4,5191.0,1
250,40,technician,divorced,professional.course,no,no,no,telephone,may,mon,151,1,nonexistent,93.994,-36.4,5191.0,2
251,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,211,1,nonexistent,93.994,-36.4,5191.0,2
252,51,services,married,basic.6y,no,yes,no,telephone,may,mon,117,1,nonexistent,93.994,-36.4,5191.0,2
253,36,technician,married,professional.course,no,yes,no,telephone,may,mon,232,3,nonexistent,93.994,-36.4,5191.0,2
254,28,services,married,unknown,no,no,no,telephone,may,mon,408,2,nonexistent,93.994,-36.4,5191.0,1
255,53,services,married,high.school,no,yes,yes,telephone,may,mon,370,3,nonexistent,93.994,-36.4,5191.0,1
256,58,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,179,2,nonexistent,93.994,-36.4,5191.0,2
257,45,management,married,basic.9y,no,no,yes,telephone,may,mon,46,1,nonexistent,93.994,-36.4,5191.0,2
258,43,technician,married,unknown,no,yes,no,telephone,may,mon,200,1,nonexistent,93.994,-36.4,5191.0,2
259,33,admin.,married,high.school,no,no,yes,telephone,may,mon,50,1,nonexistent,93.994,-36.4,5191.0,2
260,33,admin.,married,high.school,no,no,yes,telephone,may,mon,181,1,nonexistent,93.994,-36.4,5191.0,2
261,27,blue-collar,single,basic.6y,no,unknown,unknown,telephone,may,mon,119,1,nonexistent,93.994,-36.4,5191.0,2
262,42,technician,married,high.school,no,no,no,telephone,may,mon,361,1,nonexistent,93.994,-36.4,5191.0,1
263,43,admin.,divorced,basic.9y,no,no,no,telephone,may,mon,73,3,nonexistent,93.994,-36.4,5191.0,2
264,42,admin.,married,university.degree,no,no,no,telephone,may,mon,67,2,nonexistent,93.994,-36.4,5191.0,2
265,27,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,350,1,nonexistent,93.994,-36.4,5191.0,1
266,34,self-employed,single,university.degree,no,yes,no,telephone,may,mon,150,2,nonexistent,93.994,-36.4,5191.0,2
267,31,student,single,university.degree,unknown,no,no,telephone,may,mon,332,2,nonexistent,93.994,-36.4,5191.0,1
268,54,management,divorced,university.degree,no,no,no,telephone,may,mon,611,2,nonexistent,93.994,-36.4,5191.0,1
269,40,self-employed,married,basic.4y,unknown,no,no,telephone,may,mon,58,3,nonexistent,93.994,-36.4,5191.0,2
270,52,unemployed,married,high.school,unknown,yes,no,telephone,may,mon,151,1,nonexistent,93.994,-36.4,5191.0,2
271,47,management,divorced,university.degree,no,no,no,telephone,may,mon,89,2,nonexistent,93.994,-36.4,5191.0,2
272,49,housemaid,married,basic.9y,unknown,no,no,telephone,may,mon,152,1,nonexistent,93.994,-36.4,5191.0,2
273,32,admin.,single,high.school,no,no,no,telephone,may,mon,611,2,nonexistent,93.994,-36.4,5191.0,1
274,49,housemaid,single,high.school,unknown,yes,yes,telephone,may,mon,110,2,nonexistent,93.994,-36.4,5191.0,2
275,50,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,463,1,nonexistent,93.994,-36.4,5191.0,1
276,34,services,married,high.school,no,no,no,telephone,may,mon,962,1,nonexistent,93.994,-36.4,5191.0,0
277,55,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,102,2,nonexistent,93.994,-36.4,5191.0,2
278,47,technician,single,basic.9y,no,no,no,telephone,may,mon,10,4,nonexistent,93.994,-36.4,5191.0,2
279,51,retired,married,professional.course,no,no,no,telephone,may,mon,118,3,nonexistent,93.994,-36.4,5191.0,2
280,47,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,92,2,nonexistent,93.994,-36.4,5191.0,2
281,56,technician,married,basic.4y,no,yes,no,telephone,may,mon,143,3,nonexistent,93.994,-36.4,5191.0,2
282,53,admin.,married,basic.9y,no,no,no,telephone,may,mon,189,3,nonexistent,93.994,-36.4,5191.0,2
283,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,75,2,nonexistent,93.994,-36.4,5191.0,2
284,42,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,189,2,nonexistent,93.994,-36.4,5191.0,2
285,44,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,55,2,nonexistent,93.994,-36.4,5191.0,2
286,39,housemaid,married,basic.9y,no,yes,no,telephone,may,mon,935,3,nonexistent,93.994,-36.4,5191.0,0
287,37,admin.,single,high.school,no,yes,yes,telephone,may,mon,56,2,nonexistent,93.994,-36.4,5191.0,2
288,60,blue-collar,married,unknown,unknown,yes,no,telephone,may,mon,5,2,nonexistent,93.994,-36.4,5191.0,2
289,36,services,married,high.school,no,no,no,telephone,may,mon,225,2,nonexistent,93.994,-36.4,5191.0,2
290,42,management,divorced,university.degree,no,yes,no,telephone,may,mon,125,2,nonexistent,93.994,-36.4,5191.0,2
291,31,admin.,married,high.school,no,yes,yes,telephone,may,mon,286,2,nonexistent,93.994,-36.4,5191.0,2
292,53,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,206,2,nonexistent,93.994,-36.4,5191.0,2
293,45,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,164,2,nonexistent,93.994,-36.4,5191.0,2
294,37,technician,single,professional.course,no,yes,no,telephone,may,mon,98,2,nonexistent,93.994,-36.4,5191.0,2
295,47,self-employed,married,professional.course,no,no,no,telephone,may,mon,446,2,nonexistent,93.994,-36.4,5191.0,1
296,49,blue-collar,divorced,high.school,no,no,yes,telephone,may,mon,742,2,nonexistent,93.994,-36.4,5191.0,0
297,36,admin.,married,university.degree,no,yes,no,telephone,may,mon,120,2,nonexistent,93.994,-36.4,5191.0,2
298,35,services,divorced,high.school,no,no,no,telephone,may,mon,122,3,nonexistent,93.994,-36.4,5191.0,2
299,38,unknown,married,unknown,unknown,no,no,telephone,may,mon,362,4,nonexistent,93.994,-36.4,5191.0,1
300,38,services,single,high.school,unknown,no,no,telephone,may,mon,357,2,nonexistent,93.994,-36.4,5191.0,1
301,50,blue-collar,divorced,high.school,unknown,no,yes,telephone,may,mon,200,2,nonexistent,93.994,-36.4,5191.0,2
302,59,retired,married,professional.course,unknown,no,no,telephone,may,mon,107,2,nonexistent,93.994,-36.4,5191.0,2
303,43,unknown,married,unknown,no,yes,no,telephone,may,mon,267,2,nonexistent,93.994,-36.4,5191.0,2
304,42,admin.,married,high.school,no,yes,no,telephone,may,mon,248,2,nonexistent,93.994,-36.4,5191.0,2
305,40,admin.,married,basic.6y,unknown,yes,no,telephone,may,mon,215,2,nonexistent,93.994,-36.4,5191.0,2
306,46,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,209,2,nonexistent,93.994,-36.4,5191.0,2
307,57,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,205,2,nonexistent,93.994,-36.4,5191.0,2
308,42,admin.,married,university.degree,no,yes,no,telephone,may,mon,261,3,nonexistent,93.994,-36.4,5191.0,2
309,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,83,2,nonexistent,93.994,-36.4,5191.0,2
310,54,management,divorced,university.degree,no,yes,no,telephone,may,mon,106,3,nonexistent,93.994,-36.4,5191.0,2
311,27,admin.,single,university.degree,no,no,no,telephone,may,mon,106,2,nonexistent,93.994,-36.4,5191.0,2
312,36,admin.,married,high.school,no,no,no,telephone,may,mon,108,2,nonexistent,93.994,-36.4,5191.0,2
313,58,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,214,2,nonexistent,93.994,-36.4,5191.0,2
314,40,management,married,university.degree,unknown,yes,no,telephone,may,mon,358,2,nonexistent,93.994,-36.4,5191.0,1
315,34,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,453,2,nonexistent,93.994,-36.4,5191.0,1
316,33,admin.,divorced,high.school,no,no,no,telephone,may,mon,364,2,nonexistent,93.994,-36.4,5191.0,1
317,56,retired,married,basic.6y,no,no,no,telephone,may,mon,136,2,nonexistent,93.994,-36.4,5191.0,2
318,42,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,173,2,nonexistent,93.994,-36.4,5191.0,2
319,43,services,married,high.school,no,yes,no,telephone,may,mon,241,2,nonexistent,93.994,-36.4,5191.0,2
320,54,management,single,basic.9y,no,yes,no,telephone,may,mon,224,3,nonexistent,93.994,-36.4,5191.0,2
321,53,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,148,2,nonexistent,93.994,-36.4,5191.0,2
322,42,technician,single,unknown,no,no,no,telephone,may,mon,230,2,nonexistent,93.994,-36.4,5191.0,2
323,40,services,married,basic.6y,unknown,no,no,telephone,may,mon,199,3,nonexistent,93.994,-36.4,5191.0,2
324,54,technician,married,professional.course,no,yes,yes,telephone,may,mon,196,2,nonexistent,93.994,-36.4,5191.0,2
325,40,housemaid,single,professional.course,no,no,no,telephone,may,mon,111,4,nonexistent,93.994,-36.4,5191.0,2
326,26,admin.,single,university.degree,no,yes,no,telephone,may,mon,231,3,nonexistent,93.994,-36.4,5191.0,2
327,33,admin.,married,high.school,no,no,no,telephone,may,mon,316,3,nonexistent,93.994,-36.4,5191.0,1
328,35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,240,2,nonexistent,93.994,-36.4,5191.0,2
329,36,admin.,married,high.school,no,no,no,telephone,may,mon,669,3,nonexistent,93.994,-36.4,5191.0,1
330,29,services,single,high.school,no,yes,no,telephone,may,mon,425,2,nonexistent,93.994,-36.4,5191.0,1
331,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,121,2,nonexistent,93.994,-36.4,5191.0,2
332,35,management,married,high.school,no,yes,no,telephone,may,mon,174,5,nonexistent,93.994,-36.4,5191.0,2
333,50,self-employed,single,university.degree,no,no,yes,telephone,may,mon,88,5,nonexistent,93.994,-36.4,5191.0,2
334,46,services,married,high.school,unknown,yes,no,telephone,may,mon,313,3,nonexistent,93.994,-36.4,5191.0,1
335,49,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,135,4,nonexistent,93.994,-36.4,5191.0,2
336,42,technician,single,professional.course,unknown,yes,no,telephone,may,mon,152,2,nonexistent,93.994,-36.4,5191.0,2
337,36,blue-collar,single,high.school,no,yes,yes,telephone,may,mon,402,3,nonexistent,93.994,-36.4,5191.0,1
338,55,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,221,2,nonexistent,93.994,-36.4,5191.0,2
339,41,management,married,university.degree,unknown,no,no,telephone,may,mon,213,2,nonexistent,93.994,-36.4,5191.0,2
340,57,management,married,professional.course,unknown,yes,no,telephone,may,mon,144,3,nonexistent,93.994,-36.4,5191.0,2
341,32,services,single,high.school,no,yes,no,telephone,may,mon,158,3,nonexistent,93.994,-36.4,5191.0,2
342,49,admin.,married,basic.9y,no,no,no,telephone,may,mon,220,3,nonexistent,93.994,-36.4,5191.0,2
343,57,unknown,married,unknown,unknown,yes,no,telephone,may,mon,325,2,nonexistent,93.994,-36.4,5191.0,1
344,58,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,254,2,nonexistent,93.994,-36.4,5191.0,2
345,52,technician,married,high.school,no,yes,no,telephone,may,mon,503,2,nonexistent,93.994,-36.4,5191.0,1
346,50,services,divorced,professional.course,no,no,no,telephone,may,mon,680,2,nonexistent,93.994,-36.4,5191.0,1
347,41,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,421,4,nonexistent,93.994,-36.4,5191.0,1
348,33,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,130,3,nonexistent,93.994,-36.4,5191.0,2
349,57,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,164,2,nonexistent,93.994,-36.4,5191.0,2
350,48,blue-collar,married,basic.6y,unknown,no,no,telephone,may,mon,174,3,nonexistent,93.994,-36.4,5191.0,2
351,55,technician,married,professional.course,no,no,no,telephone,may,mon,113,2,nonexistent,93.994,-36.4,5191.0,2
352,38,management,married,university.degree,no,no,no,telephone,may,mon,195,2,nonexistent,93.994,-36.4,5191.0,2
353,38,services,married,high.school,no,yes,no,telephone,may,mon,347,3,nonexistent,93.994,-36.4,5191.0,1
354,53,admin.,married,university.degree,no,yes,no,telephone,may,mon,208,2,nonexistent,93.994,-36.4,5191.0,2
355,43,unemployed,single,university.degree,no,no,no,telephone,may,mon,404,4,nonexistent,93.994,-36.4,5191.0,1
356,36,blue-collar,single,high.school,no,no,no,telephone,may,mon,396,2,nonexistent,93.994,-36.4,5191.0,1
357,32,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,98,2,nonexistent,93.994,-36.4,5191.0,2
358,33,services,married,basic.4y,no,no,no,telephone,may,mon,229,3,nonexistent,93.994,-36.4,5191.0,2
359,58,entrepreneur,married,basic.4y,no,yes,no,telephone,may,mon,350,2,nonexistent,93.994,-36.4,5191.0,1
360,40,unemployed,divorced,high.school,unknown,no,no,telephone,may,tue,88,3,nonexistent,93.994,-36.4,5191.0,2
361,57,management,married,university.degree,no,yes,no,telephone,may,tue,379,2,nonexistent,93.994,-36.4,5191.0,1
362,45,technician,married,high.school,no,yes,no,telephone,may,tue,168,3,nonexistent,93.994,-36.4,5191.0,2
363,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,190,3,nonexistent,93.994,-36.4,5191.0,2
364,46,admin.,married,university.degree,no,yes,no,telephone,may,tue,158,1,nonexistent,93.994,-36.4,5191.0,2
365,36,technician,married,university.degree,no,no,no,telephone,may,tue,210,1,nonexistent,93.994,-36.4,5191.0,2
366,41,self-employed,married,high.school,no,yes,no,telephone,may,tue,102,1,nonexistent,93.994,-36.4,5191.0,2
367,57,admin.,divorced,basic.9y,no,no,no,telephone,may,tue,306,1,nonexistent,93.994,-36.4,5191.0,1
368,49,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,64,1,nonexistent,93.994,-36.4,5191.0,2
369,56,management,divorced,high.school,no,no,no,telephone,may,tue,218,1,nonexistent,93.994,-36.4,5191.0,2
370,37,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,77,1,nonexistent,93.994,-36.4,5191.0,2
371,37,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,54,1,nonexistent,93.994,-36.4,5191.0,2
372,46,admin.,single,high.school,no,yes,no,telephone,may,tue,344,1,nonexistent,93.994,-36.4,5191.0,1
373,22,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,195,1,nonexistent,93.994,-36.4,5191.0,2
374,43,services,married,high.school,no,no,no,telephone,may,tue,202,1,nonexistent,93.994,-36.4,5191.0,2
375,49,blue-collar,married,unknown,no,no,no,telephone,may,tue,286,1,nonexistent,93.994,-36.4,5191.0,2
376,41,technician,married,basic.6y,no,yes,no,telephone,may,tue,278,1,nonexistent,93.994,-36.4,5191.0,2
377,38,admin.,single,university.degree,no,no,no,telephone,may,tue,189,1,nonexistent,93.994,-36.4,5191.0,2
378,33,admin.,married,basic.9y,no,no,no,telephone,may,tue,83,1,nonexistent,93.994,-36.4,5191.0,2
379,49,admin.,married,university.degree,no,yes,yes,telephone,may,tue,18,1,nonexistent,93.994,-36.4,5191.0,2
380,30,blue-collar,single,unknown,no,no,no,telephone,may,tue,184,2,nonexistent,93.994,-36.4,5191.0,2
381,33,admin.,married,basic.9y,no,yes,no,telephone,may,tue,235,1,nonexistent,93.994,-36.4,5191.0,2
382,34,management,single,university.degree,no,no,no,telephone,may,tue,290,1,nonexistent,93.994,-36.4,5191.0,1
383,30,student,single,unknown,unknown,no,no,telephone,may,tue,133,1,nonexistent,93.994,-36.4,5191.0,2
384,59,management,married,basic.4y,unknown,yes,yes,telephone,may,tue,318,1,nonexistent,93.994,-36.4,5191.0,1
385,59,management,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,437,1,nonexistent,93.994,-36.4,5191.0,1
386,41,self-employed,married,university.degree,no,no,no,telephone,may,tue,402,1,nonexistent,93.994,-36.4,5191.0,1
387,48,housemaid,married,basic.6y,unknown,yes,yes,telephone,may,tue,501,4,nonexistent,93.994,-36.4,5191.0,1
388,28,unknown,single,unknown,unknown,yes,yes,telephone,may,tue,1201,1,nonexistent,93.994,-36.4,5191.0,0
389,44,services,married,high.school,no,yes,no,telephone,may,tue,1030,1,nonexistent,93.994,-36.4,5191.0,0
390,59,retired,unknown,university.degree,unknown,no,no,telephone,may,tue,253,1,nonexistent,93.994,-36.4,5191.0,2
391,50,management,married,high.school,unknown,no,no,telephone,may,tue,149,1,nonexistent,93.994,-36.4,5191.0,2
392,35,admin.,married,university.degree,no,no,no,telephone,may,tue,144,1,nonexistent,93.994,-36.4,5191.0,2
393,42,admin.,married,high.school,no,no,no,telephone,may,tue,69,1,nonexistent,93.994,-36.4,5191.0,2
394,45,admin.,married,basic.9y,no,no,no,telephone,may,tue,243,1,nonexistent,93.994,-36.4,5191.0,2
395,36,technician,married,professional.course,no,no,no,telephone,may,tue,769,2,nonexistent,93.994,-36.4,5191.0,0
396,56,services,married,high.school,unknown,no,no,telephone,may,tue,135,3,nonexistent,93.994,-36.4,5191.0,2
397,29,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,231,1,nonexistent,93.994,-36.4,5191.0,2
398,41,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,442,2,nonexistent,93.994,-36.4,5191.0,1
399,42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,199,1,nonexistent,93.994,-36.4,5191.0,2
400,52,services,single,high.school,no,no,no,telephone,may,tue,455,1,nonexistent,93.994,-36.4,5191.0,1
401,48,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,152,1,nonexistent,93.994,-36.4,5191.0,2
402,31,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,124,1,nonexistent,93.994,-36.4,5191.0,2
403,43,unemployed,married,university.degree,unknown,yes,no,telephone,may,tue,424,1,nonexistent,93.994,-36.4,5191.0,1
404,36,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,43,1,nonexistent,93.994,-36.4,5191.0,2
405,42,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,154,1,nonexistent,93.994,-36.4,5191.0,2
406,52,services,divorced,basic.6y,no,no,no,telephone,may,tue,393,1,nonexistent,93.994,-36.4,5191.0,1
407,39,admin.,married,high.school,no,yes,no,telephone,may,tue,203,2,nonexistent,93.994,-36.4,5191.0,2
408,36,services,married,high.school,no,no,yes,telephone,may,tue,140,2,nonexistent,93.994,-36.4,5191.0,2
409,42,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,326,1,nonexistent,93.994,-36.4,5191.0,1
410,41,admin.,married,high.school,no,no,no,telephone,may,tue,483,1,nonexistent,93.994,-36.4,5191.0,1
411,55,technician,married,basic.4y,no,no,yes,telephone,may,tue,259,1,nonexistent,93.994,-36.4,5191.0,2
412,30,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,227,1,nonexistent,93.994,-36.4,5191.0,2
413,57,retired,unknown,basic.4y,no,no,no,telephone,may,tue,673,1,nonexistent,93.994,-36.4,5191.0,1
414,45,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,tue,576,1,nonexistent,93.994,-36.4,5191.0,1
415,51,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,tue,180,2,nonexistent,93.994,-36.4,5191.0,2
416,39,self-employed,single,basic.9y,unknown,yes,yes,telephone,may,tue,90,1,nonexistent,93.994,-36.4,5191.0,2
417,47,admin.,married,high.school,unknown,no,no,telephone,may,tue,505,1,nonexistent,93.994,-36.4,5191.0,1
418,27,services,married,high.school,no,yes,no,telephone,may,tue,245,1,nonexistent,93.994,-36.4,5191.0,2
419,34,technician,single,university.degree,no,yes,no,telephone,may,tue,186,1,nonexistent,93.994,-36.4,5191.0,2
420,57,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,208,1,nonexistent,93.994,-36.4,5191.0,2
